Colin Salts,Salts,FW,Male,Medium,Wood,46,50,11,11,10,8,10,10,10,132,69,110,69,63,69,44,69,46,69,41,69,44,69,48,69,41,69,26,327,353,Snake Shot,11,Wrath Shot,25,Spider Web,33,Clone Shot,38,0x140
Christian Dear,Dear,DF,Male,Medium,Wood,36,35,15,14,11,7,9,8,10,118,59,100,99,59,59,64,59,76,59,64,59,44,59,52,59,55,59,28,414,442,Rolling Kick,10,Spinning Cut,19,About Face,36,Whirlwind Cut,42,0x141
Iggy Loyaller,Loyaller,FW,Male,Medium,Wood,31,42,9,11,10,11,11,7,10,83,99,158,59,61,69,62,59,53,59,62,69,34,99,64,69,53,59,16,389,405,Dash Accelerator,5,Spinning Shot,14,Cross Drive,25,Blade Attack,28,0x142
Conan Fox,Fox,GK,Male,Large,Earth,32,46,10,7,10,11,17,13,8,85,99,152,99,44,59,56,59,56,59,53,59,62,69,55,99,63,59,14,389,403,Toughness Block,9,Bewildered,18,Blazing Knuckle,32,Counter Strike,55,0x143
Spike Coiffs,Coiffs,DF,Male,Small,Air,34,39,17,17,19,14,14,17,7,147,89,158,59,40,59,60,69,77,69,43,99,53,59,58,89,52,59,11,383,394,Rodeo Clown,6,Fake Ball,19,Poison Fog,28,Cyclone,44,0x144
Roger Rocket,Rocket,DF,Male,Medium,Air,44,35,11,6,4,11,19,14,8,136,99,142,99,40,59,29,59,35,99,59,59,78,69,56,99,52,59,15,349,364,Blade Attack,19,Afterimage,26,Whirlwind Cut,32,Hurricane Arrows,56,0x145
Bill Teller,Teller,DF,Male,Medium,Wood,25,74,13,6,21,9,14,11,11,81,99,156,99,44,59,59,59,78,59,63,59,63,69,57,99,59,59,17,423,440,Quick Draw,8,Attack Scan,20,Shadow Stitch,36,Moonsault,48,0x146
Billy Nomates,Nomates,GK,Male,Medium,Wood,52,65,10,14,12,15,12,12,11,132,99,160,59,76,69,64,59,64,59,77,69,40,99,76,69,65,59,27,462,489,Fireball Knuckle,12,Power Shield,20,Wild Claw,30,Blazing Knuckle,41,0x147
Harry Caine,Caine,GK,Male,Medium,Air,56,54,11,15,16,15,14,15,13,125,99,161,59,73,69,70,89,60,89,64,89,64,89,60,89,62,89,27,453,480,Tornado Catch,8,Power Shield,17,Whirlwind,28,Counter Strike,43,0x148
Martin Sheller,Sheller,FW,Male,Large,Fire,37,35,10,10,7,14,11,7,9,215,99,154,59,68,69,57,59,57,59,69,69,36,99,68,69,62,59,19,417,436,Grenade Shot,10,Dirt Ball,24,Mole Fake,40,Back Tornado,45,0x149
Alfie Fine,Fine,GK,Male,Medium,Wood,31,40,11,9,10,10,9,9,10,138,99,133,59,66,69,52,59,52,59,69,69,50,99,68,69,57,59,18,414,432,Pressure Punch,9,Shot Pocket,16,Spider Web,30,Full Power Shield,38,0x14A
Cameron Mann,Mann,MF,Male,Medium,Earth,33,42,10,10,11,9,9,9,7,154,59,146,59,60,59,59,59,58,59,61,59,52,59,53,59,54,59,26,397,423,Dash Accelerator,8,Quick Draw,16,Poison Fog,29,Harvest,37,0x14B
Don Keys,Keys,FW,Male,Medium,Fire,42,40,7,10,7,10,14,12,10,129,99,150,99,45,59,36,59,32,99,53,59,64,69,55,99,56,59,16,341,357,Teleport Shot,10,Psycho Shot,20,Illusion Ball,28,Shine Drive,36,0x14C
Sonny East,East,GK,Male,Small,Wood,39,35,13,13,8,11,7,11,8,125,59,108,99,59,59,60,59,50,59,40,59,49,59,63,59,68,59,22,389,411,Fireball Knuckle,8,Pressure Punch,10,Tornado Catch,20,Counter Strike,50,0x14D
Dan Carpenter,Carpenter,GK,Male,Large,Earth,44,38,9,13,13,8,8,11,8,145,89,144,59,40,59,54,69,60,69,42,99,52,59,56,89,60,59,15,364,379,Fireball Knuckle,10,Sumo Stomp,13,Horn Train,21,Blazing Knuckle,40,0x14E
Doug Walker,Walker,GK,Male,Large,Earth,36,53,9,13,17,10,8,10,9,158,89,142,59,45,59,52,69,70,69,42,99,56,59,57,89,61,59,18,383,401,Fireball Knuckle,9,Horn Train,24,Blazing Knuckle,40,Gigant Wall,64,0x14F
Frank Drake,Drake,DF,Male,Medium,Air,66,53,13,12,12,13,13,16,13,171,89,158,89,57,89,58,89,60,89,57,89,64,89,66,89,52,89,27,414,441,Flurry Dash,7,Spinning Cut,13,Afterimage,21,Blade Attack,30,0x150
Chris Massey,Massey,DF,Male,Medium,Wood,44,53,16,7,10,14,10,8,10,77,99,146,59,66,69,58,59,53,59,53,69,56,99,62,69,59,59,22,407,429,Dash Accelerator,8,Fake Ball,16,Kung Fu Header,25,Spider Web,33,0x151
Carl Sacks,Sacks,FW,Male,Large,Earth,56,50,14,11,12,10,14,11,10,156,69,144,69,60,69,62,69,56,69,61,69,55,69,52,69,55,69,21,401,422,Rodeo Clown,7,Sumo Stomp,12,Dynamite Shot,20,Dirt Ball,48,0x152
Biff Beeston,Beeston,GK,Male,Medium,Wood,19,66,7,9,14,13,10,15,11,103,59,150,59,56,59,68,99,41,59,60,99,55,59,69,59,57,59,18,406,424,Toughness Block,10,Rocket Kobushi,18,Shadow Stitch,33,Blazing Knuckle,40,0x153
Lou Beigh,Beigh,GK,Male,Medium,Wood,34,39,14,11,9,7,15,14,9,79,99,130,99,42,59,53,59,63,59,52,59,68,69,53,99,60,59,15,391,406,Fireball Knuckle,9,Killer Slide,15,Rocket Kobushi,24,Counter Strike,42,0x154
Marv Errick,Errick,GK,Male,Large,Fire,57,55,12,13,14,17,11,13,10,129,99,174,59,74,69,71,59,64,59,76,69,43,99,68,69,60,59,20,456,476,Toughness Block,8,The Wall,22,Mole Fake,29,Counter Strike,36,0x155
Bob Whittle,Whittle,FW,Male,Small,Air,31,65,15,13,13,11,19,15,13,140,99,164,99,60,59,68,59,70,59,64,59,70,69,64,99,62,59,20,458,478,Comet Shot,10,Kung Fu Header,28,Back Tornado,50,Divine Arrows,72,0x156
Bert Neptune,Neptune,MF,Male,Medium,Wood,60,78,16,17,17,13,16,16,14,178,89,178,89,64,89,70,89,64,89,64,89,62,89,61,89,61,89,15,446,461,Defence Scan,10,Attack Scan,17,Harvest,24,Freeze Shot,32,0x157
Sol Crater,Crater,FW,Male,Large,Fire,45,57,12,12,11,11,10,11,13,171,69,138,89,53,69,52,89,52,89,56,69,52,69,57,69,56,89,32,378,410,Spinning Shot,9,Tarzan Kick,18,Mole Fake,28,Dirt Ball,37,0x158
Percy Coldstair,Coldstair,DF,Male,Medium,Wood,20,40,7,10,11,8,11,14,11,107,99,156,99,42,59,59,59,56,59,52,59,65,69,64,99,63,59,22,401,423,Attack Scan,15,Defence Scan,20,Breakthrough,25,Clone Faker,40,0x159
Dusky Sunfield,Sunfield,MF,Male,Medium,Air,31,36,15,11,19,9,11,7,9,112,59,122,99,59,59,56,59,69,59,51,59,42,59,60,59,61,59,14,398,412,Flurry Dash,8,Quick Draw,14,Illusion Ball,27,Spider Web,37,0x15A
Rocky Shears,Shears,GK,Male,Large,Earth,52,63,14,12,13,12,11,14,12,167,89,158,89,58,89,58,89,60,89,79,89,63,89,60,89,60,89,26,438,464,Rocket Kobushi,20,Wood Chopper,32,Bamboo Pattern,40,Counter Strike,62,0x15B
Percy Stent,Stent,GK,Male,Large,Fire,57,49,10,17,13,17,16,13,15,151,99,173,59,76,69,63,89,60,89,62,89,68,89,69,89,67,89,28,465,493,Power Shield,10,The Wall,25,Wood Chopper,30,Whirlwind,42,0x15C
Art Pendragon,Pendragon,GK,Male,Medium,Air,30,63,8,10,10,17,13,14,8,132,59,136,59,60,59,65,99,46,59,63,99,63,59,71,59,59,59,16,427,443,Tornado Catch,6,Shot Pocket,12,Ghost Pull,24,Mistral,42,0x15D
Dom Ittory,Ittory,GK,Male,Medium,Earth,34,48,9,11,13,11,8,9,9,160,89,132,59,51,59,52,69,60,69,44,99,62,59,62,89,52,59,29,383,412,Toughness Block,11,Coil Turn,15,Rocket Kobushi,28,Counter Strike,72,0x15E
Chaz Biggins,Biggins,FW,Male,Large,Earth,70,23,14,7,7,15,10,14,9,176,99,98,59,63,69,61,59,28,59,63,69,57,99,64,69,56,59,15,392,407,Sumo Stomp,6,Dynamite Shot,19,Dirt Ball,30,Rolling Hell,38,0x15F
Sly O'Hands,O'Hands,GK,Male,Medium,Air,49,48,12,14,12,17,13,11,14,158,99,176,59,56,69,72,59,79,99,79,69,45,99,61,69,69,59,23,461,484,Killer Blade,8,Doppelganger,19,Whirlwind,30,Blazing Knuckle,44,0x160
Sean Lavender,Lavender,FW,Male,Small,Wood,46,52,13,7,14,13,9,9,9,116,99,132,59,67,69,52,59,56,59,58,69,62,99,71,69,54,59,19,420,439,Dynamite Shot,14,Monkey Turn,18,Twin Boost,30,Shine Drive,41,0x161
Ace Server,Server,GK,Male,Medium,Air,56,55,13,12,14,14,10,10,13,151,99,168,59,76,69,69,59,63,59,78,69,46,99,77,69,68,59,24,477,501,Tornado Catch,14,Blade Attack,22,Wood Chopper,30,Counter Strike,46,0x162
Horace Nelson,Nelson,GK,Male,Medium,Fire,31,53,17,9,13,15,10,11,7,92,99,142,59,65,69,56,59,53,59,57,69,56,99,71,69,59,59,16,417,433,Pressure Punch,8,Power Shield,16,Quick Draw,24,Mistral,39,0x163
Rex George,George,GK,Male,Medium,Air,58,66,15,16,15,15,15,15,16,189,89,157,89,68,89,68,89,60,89,60,89,62,89,67,89,66,89,15,451,466,Tornado Catch,7,Quick Draw,14,Wood Chopper,30,Cyclone,38,0x164
Philip Prince,Prince,GK,Male,Medium,Wood,30,35,10,8,11,8,17,12,8,77,99,152,99,43,59,52,59,52,59,60,59,68,69,67,99,59,59,24,401,425,Fireball Knuckle,7,Doppelganger,14,Shot Pocket,20,Shadow Stitch,30,0x165
Heath Rower,Rower,MF,Male,Medium,Air,52,57,10,11,12,12,12,14,12,160,69,146,69,56,69,56,69,53,69,56,69,59,69,52,69,56,69,34,388,422,Spinning Shot,10,Whirlwind Twister,16,Whirlwind Cut,30,Back Tornado,40,0x166
Kim Arite,Arite,GK,Male,Large,Earth,36,47,9,7,9,17,8,12,11,132,59,150,59,55,59,68,99,53,59,79,99,61,59,55,59,61,59,20,432,452,Sumo Stomp,5,Power Shield,19,Rocket Kobushi,24,Wood Chopper,25,0x167
Jay Archer,Archer,FW,Male,Large,Fire,81,61,11,7,12,16,12,17,8,198,59,144,59,54,59,69,99,44,59,66,99,58,59,64,59,60,59,16,415,431,Grenade Shot,15,Horn Train,20,Dynamite Shot,24,Patriot Shot,33,0x168
Bo Ling,Ling,DF,Male,Medium,Wood,39,44,10,7,21,11,10,10,10,147,89,146,59,45,59,55,69,79,69,50,99,56,59,57,89,52,59,16,394,410,Killer Slide,9,Zigzag Spark,14,Cyclone,35,Whirlwind Cut,46,0x169
Chuck Hardy,Hardy,FW,Male,Small,Air,32,47,8,12,14,9,10,9,10,173,89,134,59,49,59,57,69,70,69,45,99,52,59,62,89,62,59,15,397,412,Comet Shot,10,Condor Dive,18,Illusion Ball,26,Dash Storm,48,0x16A
Ben Evolent,Evolent,FW,Male,Small,Air,60,74,6,15,14,13,15,15,15,169,69,154,69,68,69,52,69,60,69,60,69,52,69,59,69,52,69,10,403,413,Snake Shot,9,Phantom Shot,21,Meteor Attack,33,Run Ball Run,49,0x16B
Will Noble,Noble,GK,Male,Medium,Wood,42,65,8,11,14,8,10,10,11,134,69,158,69,48,69,48,69,54,69,41,69,52,69,48,69,45,69,30,336,366,Toughness Block,10,Horn Train,16,Rocket Kobushi,24,Full Power Shield,42,0x16C
Jack Frosty,Frosty,DF,Male,Medium,Air,27,25,5,6,6,4,7,6,5,178,59,166,59,65,59,70,59,64,59,65,59,67,59,60,59,68,59,9,459,468,Coil Turn,10,Magic,18,Spider Web,30,Hawk Shot,40,0x16D
Larry Helps,Helps,FW,Male,Medium,Wood,25,53,10,8,8,11,18,13,10,77,99,158,99,46,59,54,59,57,59,59,59,60,69,54,99,55,59,15,385,400,Phantom Shot,14,Zigzag Spark,21,Clone Shot,30,Death Zone,68,0x16E
Monty Patten,Patten,DF,Male,Medium,Wood,49,55,13,10,10,12,12,13,13,162,89,192,59,63,89,60,89,63,89,61,89,52,89,54,89,60,89,27,413,440,Doppelganger,8,Spinning Cut,18,Attack Scan,23,Psycho Shot,30,0x16F
Chunk Gorman,Gorman,FW,Male,Large,Earth,34,42,13,8,11,8,15,11,11,79,99,146,99,48,59,56,59,57,59,60,59,63,69,52,99,52,59,18,388,406,Sumo Stomp,8,Bewildered,16,Dirt Ball,30,Reflect Buster,89,0x170
Balt Decker,Decker,DF,Male,Small,Air,51,51,11,13,6,13,17,15,12,169,99,174,99,56,59,46,59,47,99,60,59,75,69,61,99,67,59,23,412,435,Quick Draw,12,Whirlwind Twister,14,Dynamite Shot,22,Back Tornado,39,0x171
Drew Crenshaw,Crenshaw,DF,Male,Medium,Earth,30,38,7,13,13,10,11,9,9,147,89,130,59,46,59,59,69,69,69,48,99,61,59,53,89,63,59,19,399,418,Black Magic,10,Ghost Pull,18,Shadow Stitch,30,Bamboo Pattern,61,0x172
Stan Trum,Trum,FW,Male,Medium,Fire,31,36,11,9,7,8,15,11,10,77,99,134,99,48,59,54,59,58,59,56,59,71,69,59,99,59,59,17,405,422,Killer Slide,10,Zigzag Spark,16,Spider Web,26,Whirlwind Cut,43,0x173
Sham Spike,Spike,MF,Male,Medium,Earth,54,65,15,14,13,17,15,17,14,156,69,140,69,60,69,58,69,52,69,56,69,55,69,56,69,58,69,10,395,405,Bewildered,12,Horn Train,18,Illusion Ball,25,Mole Fake,32,0x174
Rainier Welkin,Rainier,GK,Male,Large,Fire,45,70,8,9,14,17,10,10,11,147,89,154,59,48,59,60,69,68,69,76,99,56,59,61,89,52,59,22,421,443,Fireball Knuckle,8,Toughness Block,17,Rocket Kobushi,28,Counter Strike,91,0x175
Evan Yielding,Yielding,FW,Male,Medium,Wood,43,59,11,12,6,10,18,15,14,160,99,160,99,53,59,46,59,50,99,60,59,76,69,65,99,64,59,26,414,440,Psycho Shot,15,Illusion Ball,21,Twin Boost,28,Death Zone,51,0x176
Phil Anthropic,Anthropic,FW,Male,Large,Earth,36,53,14,12,12,12,12,8,12,136,99,124,99,77,99,77,99,78,99,78,99,68,99,43,99,75,99,16,496,512,Teleport Shot,13,Ghost Pull,17,Black Magic,24,Dirt Ball,38,0x177
Fane Club,Club,GK,Male,Small,Air,34,47,10,7,10,10,9,9,9,138,69,128,69,45,69,50,69,44,69,69,69,48,69,43,69,49,69,42,348,390,Tornado Catch,10,Wild Claw,16,Hawk Shot,33,Mistral,44,0x178
Slim Lanky,Lanky,GK,Male,Medium,Air,44,53,7,7,6,10,15,11,9,118,99,142,99,44,59,36,59,35,99,58,59,66,69,55,99,63,59,20,357,377,Killer Blade,9,Wood Chopper,20,Cyclone,26,Blazing Knuckle,71,0x179
Doug Lee,Lee,DF,Male,Large,Fire,46,34,8,8,7,9,17,13,7,112,99,158,99,44,59,36,59,30,99,55,59,70,69,62,99,57,59,15,354,369,Sumo Stomp,1,The Wall,20,Mole Fake,27,Divine Stamp,50,0x17A
Edward Albion,Albion,GK,Male,Medium,Earth,43,55,14,14,19,13,17,11,10,171,89,132,89,60,89,60,89,69,89,56,89,68,89,62,89,61,89,33,436,469,Fireball Knuckle,7,Tornado Catch,13,Toughness Block,18,Wood Chopper,35,0x17B
Stu Dent,Dent,GK,Male,Small,Fire,39,32,15,7,8,4,19,8,9,116,59,176,99,68,59,34,59,44,59,29,59,73,59,62,59,56,59,19,366,385,Pressure Punch,8,Quick Draw,14,Power Shield,16,Rocket Kobushi,23,0x17C
Barry Straw,Straw,FW,Male,Medium,Air,36,51,7,19,9,7,16,10,10,132,69,106,69,38,69,72,69,48,69,38,69,73,69,41,69,47,69,23,357,380,Coil Turn,9,Condor Dive,18,Illusion Ball,26,Twin Boost,33,0x17D
Bobby Peel,Peel,MF,Male,Medium,Earth,55,51,12,13,13,12,10,14,13,165,69,146,69,60,69,62,69,55,69,56,69,59,69,52,69,62,69,26,406,432,Bewildered,13,Blade Attack,17,Clone Faker,22,Rolling Hell,39,0x17E
Dan Castella,Castella,GK,Male,Large,Earth,48,65,10,11,11,13,12,11,13,158,69,140,69,60,69,59,69,56,69,52,69,63,69,56,69,54,69,36,400,436,Pressure Punch,7,Wild Claw,14,Rocket Kobushi,18,About Face,40,0x17F
Bill Moony,Moony,FW,Male,Medium,Earth,28,50,8,11,11,8,12,12,11,103,99,152,99,79,99,53,59,56,59,60,59,64,69,61,99,52,59,20,425,445,Toughness Block,14,Freeze Shot,20,Illusion Ball,30,Bamboo Pattern,38,0x180
Buddy Goodman,Goodman,DF,Male,Medium,Wood,40,50,9,7,8,11,8,7,10,118,69,113,69,47,69,75,69,48,69,48,69,43,69,45,69,76,69,26,382,408,Doppelganger,10,Spider Web,25,Shadow Stitch,30,Rolling Hell,38,0x181
Dex Territy,Territy,GK,Male,Medium,Earth,63,65,14,14,15,16,14,15,14,167,69,154,69,60,69,52,69,58,69,52,69,59,69,56,69,56,69,15,393,408,Killer Blade,10,Toughness Block,16,Wood Chopper,24,Shadow Stitch,30,0x182
Vinny O'Gaines,O'Gaines,MF,Male,Medium,Wood,33,44,10,13,13,9,9,11,8,158,89,133,59,46,59,61,69,64,69,52,99,52,59,52,89,55,59,15,382,397,Black Magic,9,Afterimage,18,Cyclone,31,Clone Shot,38,0x183
Ray Deo,Deo,GK,Male,Small,Air,38,36,13,9,11,17,10,11,8,81,99,158,59,60,69,52,59,52,59,54,69,52,99,61,69,55,59,21,386,407,Fireball Knuckle,5,Pressure Punch,10,Tornado Catch,13,Counter Strike,61,0x184
Archie Meades,Meades,GK,Male,Medium,Wood,30,34,17,13,8,10,9,7,9,118,59,120,99,57,59,54,59,40,59,70,99,49,59,62,59,53,59,20,385,405,Pressure Punch,8,Killer Blade,16,Rocket Kobushi,21,Clone Faker,52,0x185
Dave Chaucer,Chaucer,MF,Male,Small,Wood,39,53,14,10,12,15,10,11,11,101,99,158,59,71,69,59,59,56,59,53,69,58,99,71,69,56,59,19,424,443,Rodeo Clown,6,Magic,14,Illusion Ball,26,Run Ball Run,41,0x186
Billy Blanc,Blanc,FW,Male,Medium,Air,32,31,17,12,10,8,8,10,10,134,59,198,99,60,59,58,59,48,59,45,59,48,59,52,59,79,59,15,390,405,Comet Shot,10,Psycho Shot,22,Cross Drive,28,Moonsault,38,0x187
Creed Craving,Craving,GK,Male,Large,Fire,31,53,10,7,9,14,8,12,7,127,59,152,59,61,59,60,99,62,59,60,99,52,59,58,59,53,59,22,406,428,Fireball Knuckle,5,Whirlwind Twister,12,Rocket Kobushi,19,Wood Chopper,90,0x188
Phil Rosey,Rosey,FW,Male,Large,Fire,34,46,11,7,8,16,7,11,7,123,59,172,59,54,59,64,99,56,59,69,99,57,59,54,59,60,59,15,414,429,Spiral Shot,9,Grenade Shot,17,Breakthrough,24,Utter Gutsiness Bat,30,0x189
Harry Redcastle,Redcastle,MF,Male,Small,Air,40,69,9,10,11,17,9,12,9,121,59,178,59,63,59,60,99,53,59,69,99,52,59,56,59,60,59,20,413,433,Flurry Dash,7,Zigzag Spark,18,Wrath Shot,23,Back Tornado,38,0x18A
Sonny Welkin,Sonny,MF,Male,Large,Fire,37,44,9,11,10,10,11,12,11,167,99,144,59,68,69,62,59,54,59,60,69,35,99,68,69,54,59,15,401,416,Sumo Stomp,7,Horn Train,15,Super Armadillo,28,Boost Glider,55,0x18B
Teddy Kodiak,Kodiak,MF,Male,Large,Earth,48,65,12,13,12,12,14,13,12,154,69,148,69,58,69,57,69,60,69,54,69,55,89,61,69,52,69,32,397,429,Dash Accelerator,8,Spinning Cut,15,Mole Fake,24,Dirt Ball,31,0x18C
Lloyd Tabb,Tabb,DF,Male,Small,Air,24,40,10,8,10,8,17,10,11,83,99,130,99,41,59,52,59,62,59,56,59,62,69,59,99,63,59,15,395,410,Coil Turn,9,Monkey Turn,15,Cyclone,33,Hurricane Arrows,51,0x18D
Francis Paine,Paine,MF,Male,Small,Wood,20,47,11,10,11,7,15,14,11,116,99,137,99,47,59,60,59,52,59,56,59,60,69,56,99,62,59,17,393,410,Dash Accelerator,6,Quick Draw,12,Illusion Ball,21,Shadow Stitch,36,0x18E
Griff Strummer,Strummer,GK,Male,Small,Air,54,51,10,14,11,12,10,10,12,158,69,170,69,60,69,52,69,60,69,60,69,55,69,57,69,57,69,32,401,433,Tornado Catch,7,Coil Turn,12,Mistral,28,Hurricane Arrows,80,0x18F
Bryce Bergman,Bergman,MF,Male,Large,Fire,75,44,10,19,11,10,12,17,7,165,99,140,99,45,59,61,59,59,59,60,59,64,69,69,99,60,59,23,418,441,Dash Accelerator,7,Breakthrough,20,Utter Gutsiness Bat,29,Emperor Penguin No. 2,90,0x190
Fingus Inky,Inky,MF,Male,Medium,Wood,21,61,11,9,11,15,11,13,11,85,59,136,59,58,59,71,99,48,59,64,99,55,59,63,59,52,59,17,411,428,Black Magic,12,Teleport Shot,24,Poison Fog,30,Bamboo Pattern,39,0x191
Walter Geyser,Geyser,MF,Male,Large,Earth,30,50,9,9,10,16,11,15,11,96,59,132,59,63,59,68,99,42,59,60,99,58,59,60,59,53,59,17,404,421,Sumo Stomp,8,Horn Train,16,Super Armadillo,18,Mole Fake,26,0x192
Les Knightley,Knightley,GK,Male,Small,Fire,46,36,10,11,7,16,10,11,11,129,59,194,59,56,59,64,99,60,59,66,99,55,59,52,59,52,59,14,405,419,Pressure Punch,7,Shot Pocket,16,About Face,28,Counter Strike,40,0x193
Conor Abley,Abley,GK,Male,Large,Fire,39,39,11,10,9,11,7,9,9,94,99,148,59,64,69,58,59,62,59,67,69,38,99,78,69,62,59,17,429,446,Pressure Punch,8,Wild Claw,17,Harvest,36,Blazing Knuckle,40,0x194
Ainsley Burns,Burns,FW,Male,Large,Earth,38,47,9,11,16,9,11,11,7,171,89,144,59,46,59,58,69,68,69,51,99,60,59,62,89,63,59,17,408,425,Sumo Stomp,1,Grenade Shot,18,Meteor Attack,26,Mega Quake,86,0x195
Pete Grimes,Grimes,GK,Male,Medium,Fire,42,73,9,11,13,8,8,9,8,158,89,176,59,44,59,53,69,60,69,41,99,52,59,62,89,52,59,31,364,395,Pressure Punch,10,Toughness Block,17,Coil Turn,29,Full Power Shield,38,0x196
Manny Steele,Steele,MF,Male,Large,Fire,79,65,9,10,12,15,13,16,10,215,59,140,59,56,59,60,99,43,59,61,99,60,59,78,59,55,59,22,413,435,Killer Slide,14,The Wall,19,Rolling Hell,30,Reflect Buster,50,0x197
Trey Hugger,Hugger,GK,Male,Large,Fire,20,48,8,17,14,17,6,6,10,99,99,142,59,36,69,73,59,60,59,73,69,35,99,28,69,58,59,15,363,378,Power Shield,10,Horn Train,19,Wood Chopper,25,Divine Stamp,59,0x198
Jack Mate,Mate,DF,Male,Medium,Air,39,39,10,11,10,16,10,11,8,136,59,153,59,62,59,68,99,61,59,69,99,53,59,60,59,56,59,14,429,443,Killer Slide,10,Fake Ball,17,Spinning Cut,20,Hurricane Arrows,54,0x199
Mike Chequer,Chequer,GK,Male,Large,Fire,50,49,11,13,13,14,10,13,12,151,89,132,89,63,89,54,89,54,89,53,89,55,89,53,89,56,89,27,388,415,Pressure Punch,8,Horn Train,16,Wood Chopper,25,Blazing Knuckle,32,0x19A
Berty Adman,Adman,GK,Male,Medium,Earth,20,33,11,9,7,9,17,11,9,129,99,136,99,48,59,52,59,56,59,59,59,71,69,62,99,55,59,20,403,423,Fireball Knuckle,5,Toughness Block,19,Rocket Kobushi,24,Mistral,34,0x19B
Troy Carr,Carr,FW,Male,Small,Air,61,66,13,17,17,13,15,17,15,169,69,180,69,56,69,56,69,63,69,63,69,53,69,61,69,63,69,14,415,429,Flurry Dash,7,Grenade Shot,14,Hawk Shot,31,Dash Storm,44,0x19C
Hollis Ticure,Ticure,FW,Male,Large,Fire,64,80,16,13,15,17,15,13,15,193,69,138,69,58,69,60,69,53,69,59,69,52,69,69,69,52,69,16,403,419,Sumo Stomp,7,Grenade Shot,16,Meteor Attack,23,Mole Fake,30,0x19D
Guy Dance,Dance,MF,Male,Large,Earth,33,48,11,8,10,11,14,11,10,81,99,144,99,42,59,58,59,63,59,62,59,60,69,67,99,55,59,24,407,431,Dash Accelerator,8,Bewildered,20,Defence Scan,24,Dirt Ball,36,0x19E
Jack Trumper,Trumper,FW,Male,Medium,Air,34,77,10,10,14,11,8,10,8,171,89,174,59,40,59,58,69,68,69,44,99,57,59,57,89,52,59,22,376,398,Spinning Shot,11,Teleport Shot,18,Cross Drive,23,Divine Arrows,41,0x19F
John Corder,Corder,FW,Male,Small,Fire,44,56,12,12,10,11,10,12,11,145,89,132,89,56,89,63,89,62,89,61,89,62,89,56,89,52,89,26,412,438,Comet Shot,10,Bewildered,16,Heat Tackle,29,Patriot Shot,34,0x1A0
Nigel Bramel,Bramel,DF,Male,Small,Air,21,48,10,8,11,11,15,12,8,107,99,136,99,47,59,55,59,60,59,52,59,70,69,63,99,56,59,17,403,420,Coil Turn,9,Blade Attack,17,Defence Scan,24,Attack Scan,25,0x1A1
Hank O'Chief,O'Chief,GK,Male,Large,Fire,32,24,17,14,7,11,10,8,9,129,59,110,99,58,59,62,59,48,59,45,59,46,59,56,59,58,59,20,373,393,Fireball Knuckle,8,Spinning Cut,18,Blade Attack,24,Blazing Knuckle,54,0x1A2
Jess Uplement,Uplement,MF,Male,Large,Earth,33,20,17,13,8,9,11,7,10,118,59,102,99,57,59,60,59,40,59,42,59,50,59,52,59,52,59,31,353,384,Whirlwind Twister,12,Super Armadillo,19,Dirt Ball,27,Rolling Hell,36,0x1A3
Alec Smart,Smart,GK,Male,Large,Fire,36,40,9,8,7,11,11,8,11,116,69,118,69,45,69,48,69,50,69,40,69,51,69,47,69,45,69,43,326,369,Dash Accelerator,12,Killer Slide,24,Toughness Block,30,Counter Strike,49,0x1A4
Rob Anchor,Anchor,DF,Male,Medium,Air,26,43,16,9,10,14,8,8,10,204,99,144,59,61,69,57,59,74,59,53,69,61,99,71,69,55,59,15,432,447,Coil Turn,6,Quick Draw,13,Poison Fog,36,Hurricane Arrows,66,0x1A5
Brent Cross,Cross,MF,Male,Large,Fire,46,34,15,12,9,9,9,11,7,140,59,112,99,63,59,52,59,40,59,49,59,49,59,58,59,57,59,20,368,388,Dash Accelerator,6,Grenade Shot,14,Breakthrough,20,Run Ball Run,33,0x1A6
Albert Wister,Wister,GK,Male,Small,Earth,22,43,8,10,9,9,10,10,9,88,99,148,99,51,59,60,59,61,59,52,59,64,69,64,99,56,59,27,408,435,Killer Blade,8,Doppelganger,12,Wild Claw,18,About Face,40,0x1A7
Nev Erin,Erin,FW,Male,Medium,Air,32,58,14,10,14,13,19,17,14,121,99,176,99,60,59,70,59,71,59,61,59,76,69,68,99,71,59,21,477,498,Dash Accelerator,7,Coil Turn,16,Cross Drive,23,Divine Arrows,41,0x1A8
Caz Yewell,Yewell,GK,Male,Large,Fire,46,57,14,12,10,13,13,13,14,187,99,138,99,70,99,53,99,56,99,63,99,67,99,68,99,60,99,23,437,460,Fireball Knuckle,5,Tornado Catch,15,Rocket Kobushi,21,Mistral,33,0x1A9
Conor Trail,Trail,GK,Male,Large,Air,18,55,10,8,14,17,14,16,8,103,59,136,59,60,59,60,99,49,59,70,99,55,59,76,59,59,59,22,429,451,Sumo Stomp,1,Toughness Block,12,Rocket Kobushi,21,Cyclone,43,0x1AA
Manuel Gere,Gere,DF,Male,Small,Air,31,48,8,13,14,9,9,11,11,158,89,136,59,42,59,62,69,70,69,51,99,52,59,57,89,59,59,28,393,421,Dash Accelerator,7,Coil Turn,16,Zigzag Spark,23,Dash Storm,48,0x1AB
