Pauly Ontology,Ontology,FW,Male,Medium,Earth,54,49,8,10,6,9,13,11,11,90,99,130,99,44,59,38,59,40,99,52,59,57,69,57,99,52,59,85,340,425,Bewildered,12,Dragon Crash,24,Dark Whirlwind,34,Wyvern Crash,48,0x2C4
Walter Mendip,Mendip,FW,Male,Medium,Air,52,45,15,12,10,7,7,11,7,99,59,120,99,56,59,57,59,44,59,50,59,45,99,52,59,55,59,53,359,412,Comet Shot,15,Zigzag Flame,24,Twin Boost,30,Big Fan,44,0x2C5
Bud Hunter,Hunter,GK,Male,Small,Wood,46,54,11,10,10,8,10,11,9,133,99,92,99,48,59,53,59,55,59,51,59,57,69,58,99,53,59,36,375,411,Gyro Head,14,Fireball Head,21,Tsunami Wall,40,Fake Ball,43,0x2C6
Sonny Rentman,Rentman,FW,Male,Medium,Earth,54,47,9,10,8,16,8,13,7,120,59,110,59,53,59,62,99,56,59,61,99,57,59,57,59,54,59,24,400,424,Teleport Shot,17,Whirlwind Twister,19,Coil Turn,19,Utter Gutsiness Club,33,0x2C7
Cam Vass,Vass,GK,Male,Small,Fire,49,52,7,12,16,10,7,9,11,113,89,98,59,45,59,56,69,56,69,47,99,51,59,56,89,51,59,65,362,427,Warp Space,17,Whirlwind,30,Flame Breath,44,Bamboo Pattern,50,0x2C8
Shay Chez,Chez,MF,Male,Large,Earth,55,52,8,9,9,13,9,11,9,133,59,101,59,53,59,59,99,55,59,56,99,57,59,51,59,57,59,22,388,410,Bewildered,10,Spider Web,21,Gale Dash,39,Flame Breath,41,0x2C9
Cory Andish,Andish,FW,Male,Medium,Wood,49,57,8,8,14,17,12,16,10,91,59,117,59,55,59,62,99,48,59,61,99,57,59,57,59,54,59,30,394,424,Rolling Kick,10,Racing Flame,24,Gyro Head,19,Tiger Drive,46,0x2CA
Glen Adeer,Adeer,FW,Male,Medium,Air,53,48,8,8,7,15,10,14,9,135,59,101,59,57,59,56,99,56,59,60,99,53,59,53,59,53,59,37,388,425,Spinning Shot,9,Blade Attack,16,Moonsault,20,Hawk Shot,37,0x2CB
Norry Sheets,Sheets,GK,Male,Medium,Fire,49,58,10,11,12,14,12,16,11,121,59,97,59,54,59,60,99,45,59,62,99,53,59,56,59,56,59,39,386,425,Fireball Knuckle,13,Rocket Kobushi,19,Double Rocket,31,Breakthrough 2,49,0x2CC
Lou Paster,Paster,FW,Male,Medium,Air,57,55,12,12,11,12,13,11,11,126,69,117,69,54,89,57,89,57,89,53,99,56,89,62,69,53,89,36,392,428,Spinning Shot,11,Heel Kick,21,Whirlwind Twister,30,Three-Legged Rush,44,0x2CD
Aran Cheeks,Cheeks,GK,Male,Medium,Air,52,48,10,13,17,11,8,11,9,114,89,106,59,50,59,57,69,58,69,45,99,54,59,57,89,57,59,61,378,439,Tornado Catch,9,Bubble Gum,18,Whirlwind,30,Safety First,50,0x2CE
Abe Seiler,Seiler,MF,Male,Medium,Earth,55,49,14,10,14,16,9,8,11,118,99,97,59,62,69,56,59,56,59,52,69,52,99,56,69,51,59,40,385,425,Ground Quake,74,Afterimage,19,Clone Defence,29,Clone Faker,40,0x2CF
Al Urgy,Urgy,DF,Male,Medium,Earth,44,57,9,11,12,15,11,16,10,122,59,91,59,57,59,60,99,47,59,56,99,53,59,60,59,56,59,35,389,424,Horn Train,15,Gale Dash,29,Assault Shot,35,Utter Gutsiness Catch,42,0x2D0
Conn Pass,Pass,MF,Male,Small,Air,55,63,11,9,15,11,9,8,9,118,89,101,59,47,59,56,69,65,69,44,99,52,59,53,89,53,59,61,370,431,Gravestone,38,Coil Turn,20,Baby Dragon,26,Land Dragon,59,0x2D1
Heath Cover,Cover,DF,Male,Large,Air,51,53,10,10,10,11,9,7,9,102,69,120,69,52,69,47,99,50,69,49,69,48,69,46,69,51,69,83,343,426,Coil Turn,12,Recovery,1,Astro Break,35,Gravitation,39,0x2D2
Mack Ramey,Ramey,DF,Male,Large,Earth,50,48,14,13,8,10,11,9,7,120,59,112,99,56,59,51,59,48,59,46,99,48,59,56,59,51,59,64,356,420,The Wall,15,Mega Quake,33,Road Roller,50,Super Sumo Stomp,59,0x2D3
Miles Ryan,Miles,DF,Male,Medium,Air,60,59,11,13,6,11,19,14,11,127,99,114,99,55,59,48,59,47,99,61,59,65,69,58,99,59,59,32,393,425,Speed Plus,1,Gale Dash,1,Dash Storm,47,Eternal Blizzard,47,0x2D4
Ike Banner,Banner,GK,Male,Medium,Wood,49,45,15,10,8,9,10,9,10,120,59,120,99,55,59,63,59,50,59,48,59,47,99,56,59,54,59,61,373,434,Killer Blade,10,Shot Pocket,23,Fake Ball,25,Dual Storm,58,0x2D5
Frank Meyer,Meyer,MF,Male,Small,Fire,49,53,11,8,9,15,9,14,9,120,59,110,59,52,59,57,99,51,59,57,99,57,59,53,59,56,59,26,383,409,Bubble Gum,18,Flame Dance,33,Shine Drive,41,Clone Faker,43,0x2D6
Phil Fog,Fog,GK,Male,Medium,Fire,64,48,16,8,11,16,7,9,11,120,99,95,59,60,69,56,59,51,99,53,69,56,99,60,69,57,59,29,393,422,Power Shield,13,Blade Attack,20,Whirlwind Twister,29,Tsunami Boost,45,0x2D7
Bob Lioteck,Lioteck,GK,Male,Large,Fire,55,58,13,14,12,12,13,12,12,110,59,101,59,54,59,51,59,54,59,53,59,57,99,56,59,51,59,46,376,422,Sumo Stomp,5,Pressure Punch,12,Gigant Wall,41,Super Sumo Stomp,50,0x2D8
Rory Polisher,Polisher,GK,Male,Medium,Fire,52,50,10,11,14,10,8,9,8,124,89,96,59,48,59,55,69,56,69,45,99,54,59,56,89,57,59,60,371,431,Toughness Block,9,Shot Pocket,21,Spinning Cut,39,Tsunami Wall,69,0x2D9
Tex Curvator,Curvator,FW,Male,Large,Earth,51,48,9,10,8,16,9,10,11,94,59,126,59,51,59,62,99,51,59,60,99,57,59,51,59,56,59,23,388,411,Snake Shot,10,Kung Fu Header,21,Gravestone,39,Mole Shuffle,27,0x2DA
Perry Pincher,Pincher,FW,Male,Medium,Earth,59,52,13,11,11,14,13,13,13,118,69,95,69,54,69,53,69,53,69,51,69,55,99,57,69,56,69,44,379,423,Economy!,27,Phantom Shot,1,Steeple Shot,35,Clone Defence,41,0x2DB
Al Plates,Plates,FW,Male,Large,Earth,54,51,9,11,14,8,11,11,8,122,89,93,59,46,59,55,69,58,69,50,99,57,59,54,89,56,59,62,376,438,Snake Shot,12,Moonsault,27,Spinning Cut,36,Land Dragon,50,0x2DC
Bane Marie,Marie,DF,Male,Large,Earth,52,47,8,7,8,15,11,11,10,120,59,115,59,51,59,60,99,54,59,56,99,53,59,54,59,54,59,40,382,422,About Face,17,Spider Web,29,Acrobat Bomber,40,Bamboo Pattern,57,0x2DD
Cam Broadsheet,Agent,MF,Male,Large,Wood,50,48,8,10,10,9,12,12,7,122,99,96,99,46,59,56,59,56,59,53,59,56,69,62,99,51,59,44,380,424,Sumo Stomp,5,Bewildered,19,Dash Storm,39,Super Sumo Stomp,51,0x2DE
Mo Hawkes,Hawkes,FW,Male,Large,Fire,49,54,8,11,11,17,12,15,10,121,59,95,59,56,59,61,99,48,59,57,99,56,59,57,59,56,59,24,391,415,Supreme Spin,18,Super Armadillo,29,Acrobat Bomber,39,Utter Gutsiness Catch,55,0x2DF
Chris Pecracker,Pecr'ker,GK,Male,Large,Earth,52,62,10,10,14,10,9,9,8,118,89,100,59,51,59,54,69,59,69,46,99,52,59,56,89,57,59,61,375,436,Fireball Head,19,Blade Attack,24,Flame Breath,40,Ice Block,55,0x2E0
Andy Crafter,Crafter,FW,Male,Large,Air,59,57,14,14,12,12,11,14,14,99,89,136,89,53,89,53,89,51,89,56,99,54,89,56,89,55,89,33,378,411,Tarzan Kick,11,Poison Fog,21,Super Sumo Stomp,30,Ground Quake,47,0x2E1
Boe Tyer,Tyer,GK,Male,Medium,Fire,55,63,8,8,15,7,8,11,11,111,89,99,59,49,99,55,69,59,69,50,99,51,59,57,89,57,59,61,378,439,Fireball Knuckle,10,Heat Tackle,29,Flame Dance,44,Shot Trap,56,0x2E2
Dave O'Resis,O'Resis,MF,Male,Large,Wood,52,51,9,9,9,9,11,7,10,108,69,119,69,48,69,51,69,48,99,46,69,50,69,53,69,51,69,79,347,426,Snake Shot,11,Zigzag Spark,17,Land Of Ice,24,Freeze Shot,39,0x2E3
Victor Mancey,Mancey,FW,Male,Medium,Fire,53,53,8,11,9,16,9,11,11,120,59,100,59,53,59,57,99,56,59,59,99,53,59,52,59,51,59,60,381,441,Meteor Attack,16,Bubble Gum,26,Volcano Cut,40,Triple Boost,69,0x2E4
Ray Dioset,Dioset,FW,Male,Small,Wood,56,48,10,8,11,12,9,10,11,137,99,97,59,59,69,51,59,51,59,59,69,50,99,59,69,55,59,38,384,422,Baby Dragon,30,Rodeo Clown,32,Clone Faker,36,Dragon Cannon,46,0x2E5
Preston Gumbs,Gumbs,FW,Male,Medium,Air,52,44,15,12,10,8,8,10,9,124,59,121,99,56,59,57,59,53,99,47,59,48,59,57,59,57,59,63,375,438,Teleport Shot,12,Flurry Dash,17,Ganymede Ray,40,Dark Tornado,27,0x2E6
Tiny Forester,Forester,DF,Male,Large,Earth,49,51,11,13,15,8,7,9,9,118,89,94,59,53,59,57,69,62,69,48,99,56,59,57,89,56,59,23,389,412,The Wall,25,Super Sumo Stomp,31,Mega Wall,55,Am-Bush,60,0x2E7
Cardin Hands,Hands,FW,Male,Medium,Wood,54,48,10,10,9,10,8,11,11,122,99,98,59,56,69,51,59,51,59,57,69,50,99,62,69,52,59,63,379,442,Psycho Shot,16,Defence Scan,21,Attack Scan,24,Land Dragon,48,0x2E8
Callan Trens,Trens,FW,Male,Medium,Fire,53,49,10,8,9,14,9,12,9,120,59,100,59,57,59,56,99,54,59,59,99,53,59,51,59,54,59,34,384,418,Spiral Shot,10,Whirlwind Twister,19,Cyclone,31,Hellfire,40,0x2E9
Tim Mittus,Mittus,DF,Male,Medium,Earth,50,54,17,9,11,13,11,7,11,121,99,91,59,60,69,53,59,57,59,53,69,51,99,59,69,56,59,22,389,411,Killer Slide,10,Breakthrough 2,23,Power Charge,40,Breakthrough 3,57,0x2EA
Keenan Brainard,Brainard,MF,Male,Medium,Wood,48,54,9,9,13,17,14,14,8,91,59,127,59,51,59,60,99,45,59,56,99,57,59,57,59,53,59,62,379,441,Dash Accelerator,13,Spinning Cut,24,Blade Attack,30,Double Cyclone,37,0x2EB
Orson Douvre,Douvre,GK,Male,Medium,Earth,50,48,14,10,14,16,9,7,10,120,99,98,59,62,69,51,59,51,59,57,69,51,99,60,69,51,59,43,383,426,Fireball Head,14,Blazing Knuckle,29,Burnout,55,No Escape,44,0x2EC
Sandy Hope,Hope,DF,Male,Medium,Earth,52,51,9,9,10,13,8,9,10,138,99,93,59,60,69,54,59,51,59,62,69,39,99,56,69,57,59,59,379,438,Horn Train,9,Illusion Ball,25,Armadillo Circus,37,Spider Web,45,0x2ED
Ort Omaton,Omaton,GK,Male,Large,Fire,54,49,10,9,8,12,18,7,11,119,99,101,59,57,69,52,59,56,59,56,69,63,99,62,69,51,59,28,397,425,Full Power Shield,17,Supreme Spin,26,Road Roller,55,Million Hands,60,0x2EE
Clerk Welcome,Welcome,DF,Male,Medium,Earth,50,48,9,11,9,10,7,9,9,120,69,87,69,62,69,63,69,50,99,48,69,50,69,45,69,50,69,67,368,435,Blade Attack,15,Breakthrough,22,Volcano Cut,40,Asteroid Belt,47,0x2EF
Rob Ottman,Ottman,GK,Male,Medium,Air,54,46,15,13,10,9,7,11,10,120,59,99,99,54,59,51,59,53,59,48,99,52,59,52,59,54,59,64,364,428,Rocket Kobushi,23,Flame Dance,28,Clone Faker,34,Double Rocket,49,0x2F0
Cam O'Miles,O'Miles,GK,Male,Medium,Wood,49,49,11,9,7,13,8,9,10,122,99,92,59,62,69,51,59,53,59,57,69,36,99,57,69,53,59,60,369,429,Warp Space,17,Whirlwind,31,Gravitation,40,Safety First,49,0x2F1
Jack Pott,Pott,GK,Male,Large,Earth,54,57,13,12,12,12,12,10,13,120,89,99,89,52,89,56,89,51,89,52,99,56,89,57,89,51,89,43,375,418,Toughness Block,11,Shot Pocket,25,Divine Stamp,47,Counter Strike,59,0x2F2
Florian Selles,Selles,FW,Male,Medium,Wood,62,63,14,16,16,15,16,17,17,117,69,99,69,51,69,56,99,55,69,57,69,55,69,51,69,51,69,46,376,422,Dirt Ball,17,Aurora Dribble,33,Economy!,1,Reflect Buster,70,0x2F3
Finn Sawyer,Sawyer,GK,Male,Large,Fire,50,47,10,10,17,8,8,9,9,117,89,93,59,48,59,55,69,65,69,47,99,57,59,55,89,55,59,41,382,423,Pressure Punch,10,Fake Bomber,33,Flame Breath,57,Tsunami Wall,60,0x2F4
Bobby Constable,C'stable,FW,Male,Large,Fire,61,64,15,13,15,15,15,14,15,120,69,101,69,56,99,56,69,57,69,57,69,51,69,56,69,52,69,51,385,436,Sumo Stomp,1,Black Magic,8,Stone Prison,43,Security Shot,24,0x2F5
Ray Menn,Menn,FW,Male,Medium,Air,47,52,10,7,8,10,10,12,9,94,99,119,99,47,59,57,59,53,59,56,59,60,69,57,99,56,59,39,386,425,Rolling Kick,12,Back Tornado,31,Double Cyclone,34,Dragon Tornado,47,0x2F6
Odo Toilette,Toilette,GK,Male,Medium,Fire,50,54,7,7,9,10,12,11,9,122,99,96,99,46,59,56,59,55,59,54,59,59,69,57,99,51,59,47,378,425,No Element,1,Mistral,14,Flame Dance,20,Blazing Knuckle,43,0x2F7
Tel Egram,Egram,MF,Male,Large,Earth,56,47,8,11,16,9,11,10,7,105,89,122,59,48,59,56,69,57,69,45,99,57,59,57,89,54,59,53,374,427,Super Armadillo,14,Bewildered,20,Super Sumo Stomp,30,Land Dragon,74,0x2F8
Char Shumaker,Shumaker,FW,Male,Large,Earth,64,60,17,17,16,16,14,14,13,122,69,92,69,56,69,56,99,55,69,54,69,54,69,55,69,53,69,44,383,427,Sumo Stomp,5,Dirt Ball,17,Mole Fake,30,Assault Shot,70,0x2F9
Sim Pathy,Pathy,DF,Male,Medium,Wood,53,62,9,10,16,9,9,10,11,109,89,110,59,65,59,54,69,58,69,44,99,54,59,57,89,53,59,26,385,411,Attack Scan,15,Poison Fog,10,Perimeter Zone,40,Shooting Star,59,0x2FA
Jon Driedon,Driedon,FW,Male,Medium,Fire,56,59,7,13,12,13,10,14,11,126,59,115,59,39,59,53,59,56,99,57,59,54,59,61,59,65,59,40,385,425,Grenade Shot,11,Double Touch,20,Shadow Stitch,28,Double Wrath Shot,40,0x2FB
Monty Burrows,Burrows,GK,Male,Small,Earth,50,54,11,10,16,9,13,14,10,99,99,127,99,37,59,39,59,59,99,42,59,56,69,54,99,58,59,80,345,425,Study,24,Aurora Curtain,31,Cyclone,40,Mugen The Hand,75,0x2FC
Gaston Berry,Berry,FW,Male,Small,Fire,55,49,9,6,7,5,17,11,9,125,99,109,99,45,59,42,59,42,99,39,59,63,69,62,99,57,59,64,350,414,Echo Ball,56,Fire Tornado,29,Twin Boost,31,Double Wrath Shot,62,0x2FD
Cruz Ligner,Ligner,MF,Male,Medium,Earth,54,52,13,12,13,13,14,10,12,120,69,100,69,55,69,51,69,51,99,56,69,57,69,55,69,54,69,43,379,422,Zigzag Spark,12,Cross Drive,24,Shadow Stitch,38,Triangle Z,32,0x2FE
Irv Washinton,Wash'ton,DF,Male,Medium,Air,53,53,9,10,10,9,9,9,11,133,69,90,69,46,69,44,69,50,69,45,69,46,99,50,69,47,69,98,328,426,Shadow Stitch,20,Afterimage,23,Clone Faker,38,Galatyn,74,0x2FF
Shem Bassey,Bassey,DF,Male,Medium,Wood,59,58,11,11,10,10,12,13,10,107,89,116,89,52,89,51,89,53,89,56,89,53,89,56,89,57,99,46,378,424,Blade Attack,21,Yo-Yo Ball,48,Cyclone,33,Invisible Fake,38,0x300
Pres Cripton,Cripton,FW,Male,Medium,Earth,55,48,11,11,10,15,10,11,9,120,59,101,59,53,59,58,99,51,59,56,99,51,59,51,59,57,59,61,377,438,Psycho Shot,19,Magic,23,Land Of Ice,30,Freeze Shot,40,0x301
Winston Windfall,Windfall,MF,Male,Large,Wood,50,52,9,9,4,8,16,12,9,122,99,91,99,50,59,48,59,44,99,57,59,60,69,54,99,51,59,65,364,429,Super Armadillo,16,Earthquake,30,Big Fan,35,Bamboo Pattern,68,0x302
Rich Eden,Eden,GK,Male,Medium,Wood,55,51,7,7,11,17,7,14,9,137,59,99,59,55,59,62,99,52,59,58,99,53,59,51,59,56,59,26,387,413,Killer Blade,14,Barrier Reef,40,Invisible Fake,36,Whale Guard,53,0x303
Teagen Brewer,Brewer,DF,Male,Large,Wood,52,49,11,8,6,11,15,12,9,106,99,123,99,48,59,45,59,44,99,56,59,60,69,54,99,53,59,66,360,426,Horn Train,13,Toughness Block,18,Table-Turner,31,Body Shield,50,0x304
Ry Sling,Sling,DF,Male,Medium,Air,52,58,7,9,17,7,7,11,9,119,89,115,59,47,59,53,69,62,69,46,99,57,59,53,89,52,59,63,370,433,About Face,17,Clone Faker,30,Invisible Fake,42,Twin Boost,50,0x305
Bard Crooner,Crooner,MF,Male,Medium,Air,44,45,4,7,6,10,8,7,5,121,99,86,59,53,69,48,59,48,59,56,69,44,99,52,69,51,59,73,352,425,Rodeo Clown,20,Whirlwind Cut,30,Whirlwind Drop,40,Coil Turn,45,0x306
Armstrong Peck,Peck,GK,Male,Large,Fire,48,43,8,8,6,9,6,8,8,99,99,113,59,51,69,48,59,52,59,54,69,45,99,52,69,48,59,75,350,425,Big Fan,15,Toughness Block,20,Rocket Kobushi,30,Double Rocket,50,0x307
Carey Vanpark,Vanpark,MF,Male,Medium,Fire,47,43,5,4,5,4,7,9,6,120,99,120,99,50,59,46,59,47,59,53,59,54,69,57,99,51,59,68,358,426,Double Touch,13,Breakthrough,25,Dynamite Shot,29,Astro Gate,58,0x308
Garland Gathers,Gathers,MF,Male,Medium,Earth,47,46,12,8,10,14,7,6,5,131,99,89,59,53,69,46,59,51,59,46,69,51,99,56,69,47,59,75,350,425,Monkey Turn,15,About Face,27,Kung Fu Header,33,Clone Faker,45,0x309
David Burnum,Burnum,DF,Male,Medium,Fire,48,45,4,9,13,7,8,7,7,93,89,117,59,46,59,50,69,51,69,47,99,48,59,47,89,49,59,80,338,418,Quick Draw,10,Defence Scan,15,Double Touch,20,Security Shot,35,0x30A
Tad Trinket,Trinket,MF,Male,Medium,Fire,51,55,5,7,11,8,8,7,8,108,89,118,59,46,59,48,69,51,69,45,99,51,59,51,89,48,59,86,340,426,Blade Attack,12,Iron Wall,36,Flame Dance,29,Gyro Head,30,0x30B
Harvey Lifter,Lifter,DF,Male,Medium,Earth,50,51,11,9,9,9,7,10,8,134,89,121,89,51,89,51,89,50,99,51,89,51,89,47,89,51,89,73,352,425,Horn Train,12,Fake Ball,24,Run Ball Run,30,Gale Dash,40,0x30C
Kurt Price,Price,MF,Male,Large,Wood,48,43,5,6,5,6,4,7,8,99,69,133,69,47,69,48,69,48,69,50,99,44,69,45,69,45,69,98,327,425,Super Sumo Stomp,14,Tarzan Kick,26,Big Moves!,40,Reflect Buster,55,0x30D
Cameron Hameha,Hameha,MF,Male,Small,Wood,45,48,4,9,14,8,6,5,6,121,89,86,59,46,59,49,69,54,69,46,99,47,59,53,89,50,59,77,345,422,Spiral Shot,14,Dynamite Shot,30,Flame Dance,36,Whirlwind Cut,44,0x30E
Will Stonehead,Stoneh'd,DF,Male,Large,Fire,49,51,10,10,9,10,10,8,9,120,99,101,59,62,69,54,59,54,59,59,69,50,99,62,69,55,59,22,396,418,The Wall,1,Meteor Attack,20,Acrobat Bomber,35,The Mountain,50,0x30F
Hugh Marble,Marble,DF,Male,Medium,Earth,52,48,17,14,9,10,9,9,8,92,59,135,99,56,59,55,59,47,59,47,99,47,59,52,59,56,59,66,360,426,Spinning Cut,15,The Stinger,37,Clone Defence,31,Clone Faker,50,0x310
Urson Brown,Brown,GK,Male,Large,Wood,52,47,15,10,10,9,9,11,11,124,59,112,99,54,59,56,99,44,59,48,59,45,59,55,59,53,59,70,355,425,Wood Chopper,19,The Wall,35,Black Hole,40,Circus Block,59,0x311
Bo Luger,Luger,FW,Male,Large,Wood,59,55,18,14,12,14,14,13,10,117,89,98,89,66,99,53,89,52,89,53,89,52,89,54,89,56,89,32,386,418,Wrath Shot,15,Megalodon,37,Horn Train,29,Double Wrath Shot,55,0x312
Kim Ono,Ono,FW,Male,Medium,Earth,52,52,8,11,7,17,9,11,9,93,59,123,59,51,59,56,99,64,59,56,99,56,59,53,59,53,59,24,389,413,Bewildered,15,Rainbow Arc,26,Mole Shuffle,34,Cyclone,39,0x313
Bully Thrower,Thrower,FW,Male,Medium,Air,52,54,10,10,16,9,10,10,11,122,89,101,59,46,59,52,69,61,69,44,99,56,59,53,89,54,59,65,366,431,Grenade Shot,12,Spinning Cut,24,Aurora Dribble,37,The Stinger,51,0x314
Bill Wordsworthy,Wordsy,MF,Male,Medium,Earth,54,52,9,9,10,9,9,7,9,99,69,129,69,47,69,63,69,44,99,45,69,45,69,44,69,47,69,93,335,428,Dash Accelerator,10,God Knows,54,Moonsault,26,Shooting Star,40,0x315
Mo Lusk,Lusk,FW,Male,Large,Earth,56,48,7,8,10,17,10,14,10,124,59,117,59,53,59,56,99,56,59,62,99,51,59,57,59,53,59,23,388,411,Heel Kick,18,Blade Attack,25,Volcano Cut,40,Rolling Hell,57,0x316
Ben Curd,Curd,DF,Male,Large,Fire,51,61,13,11,13,17,16,17,10,122,59,100,59,62,59,66,99,54,59,67,99,60,59,60,59,59,59,10,428,438,No Element,1,Horn Train,11,Heat Tackle,23,Mad Express,55,0x317
Powers Squatts,Squatts,GK,Male,Medium,Fire,65,55,9,10,14,13,5,13,9,126,59,101,59,57,59,57,99,44,59,62,99,36,59,56,59,53,59,65,365,430,Fireball Knuckle,12,Volcano Cut,20,Blazing Knuckle,42,Double Rocket,24,0x318
Paisley Onepiece,Onepiece,DF,Male,Medium,Air,47,57,10,11,12,17,13,15,11,118,59,99,59,57,59,56,99,50,59,56,99,51,59,56,59,56,59,29,382,411,Land Of Ice,20,Freeze Shot,40,Clone Defence,42,Clone Faker,45,0x319
Gauge Diven,Diven,DF,Male,Medium,Fire,55,65,11,11,11,17,8,11,7,122,59,113,69,52,59,56,99,55,59,56,99,54,59,53,59,53,59,62,379,441,Fake Ball,17,Tsunami Boost,25,Mole Shuffle,35,Whale Guard,59,0x31A
Zane Laughead,Laughead,MF,Male,Medium,Air,64,52,8,9,11,17,12,13,8,130,59,99,59,53,59,57,99,46,59,62,99,54,59,60,59,52,59,27,384,411,Heat Tackle,22,Flame Dance,35,Fireball Screw,38,Land Dragon,49,0x31B
Daz Tighthead,Tighth'd,GK,Male,Large,Wood,55,57,12,12,10,18,10,15,12,116,59,107,59,60,59,65,99,57,59,61,99,57,59,62,59,58,59,33,420,453,Super Sumo Stomp,7,Full Power Shield,18,Triple Defence,40,Road Roller,59,0x31C
Sandy Beecher,Beecher,FW,Male,Medium,Air,52,54,16,9,12,14,9,11,11,119,99,93,59,56,69,55,59,51,59,55,69,54,99,59,69,57,59,38,387,425,Spinning Shot,10,Tsunami Boost,26,Divine Arrows,34,Moonsault,40,0x31D
Ty Priter,Priter,FW,Male,Medium,Fire,55,53,17,10,10,17,9,8,11,127,69,101,59,62,69,51,59,56,59,51,69,57,99,56,69,52,59,41,385,426,Grenade Shot,13,Illusion Ball,27,Land Of Ice,31,Double Grenade,33,0x31E
Nick Savers,Savers,GK,Male,Medium,Air,59,53,13,12,13,13,12,10,11,91,99,134,59,62,69,62,59,60,59,63,69,44,99,65,69,59,59,34,415,449,Economy!,1,Aurora Curtain,24,Safety First,36,Double Cyclone,47,0x31F
Percy Wrench,Wrench,MF,Male,Large,Fire,52,43,15,12,9,9,10,7,8,120,59,106,99,57,59,56,59,48,59,48,99,44,59,56,59,55,59,60,364,424,Heat Tackle,18,Spider Web,25,Road Roller,51,Shadow Stitch,42,0x320
Max Scara,Scara,GK,Male,Medium,Air,52,43,15,11,9,8,9,8,11,133,59,118,99,57,59,57,59,44,59,44,99,44,59,51,59,51,59,81,348,429,Warp Space,13,Doppelganger,8,Aurora Curtain,34,Heavy Mettle,38,0x321
Jonny Strutt,Strutt,FW,Male,Medium,Wood,48,44,11,4,8,6,13,8,7,136,99,87,99,44,59,48,59,51,59,53,59,54,69,48,99,47,59,74,345,419,Rolling Kick,12,Defence Scan,18,Clone Defence,32,Shine Drive,38,0x322
Larry Oldman,Oldman,FW,Male,Large,Earth,48,44,5,8,6,7,9,10,8,91,99,118,99,41,59,49,59,46,59,44,59,51,69,52,99,44,59,103,327,430,Sumo Stomp,11,Bewildered,19,Spider Web,27,The Mountain,55,0x323
Dom Anding,Anding,MF,Male,Medium,Earth,49,59,7,10,14,16,14,13,7,122,59,99,59,51,59,56,99,45,59,57,99,56,59,61,59,57,59,34,383,417,Monkey Turn,11,Invisible Fake,24,Cyclone,30,Three-Legged Rush,49,0x324
Pip Goodweather,Pip,GK,Male,Medium,Earth,55,57,13,10,10,11,12,14,12,99,89,119,89,51,89,55,99,54,89,55,89,56,89,56,89,51,89,54,378,432,Power Shield,15,Aurora Curtain,37,Toughness Block,8,Rainbow Arc,50,0x325
Bamber Mandrina,Mandrina,DF,Male,Medium,Wood,48,45,8,5,5,5,7,8,7,128,89,101,59,39,59,62,99,38,59,66,89,41,59,67,89,38,59,74,351,425,Ghost Pull,17,Spider Web,26,Giant Spider,70,Dark Whirlwind,36,0x326
Scrap Salvadge,Salvadge,GK,Male,Medium,Earth,53,45,17,11,11,10,8,7,8,100,59,134,99,56,59,54,59,46,59,46,99,60,59,54,59,51,59,64,367,431,Power Shield,10,Fake Ball,21,Colosseum Guard,55,Divine Stamp,50,0x327
Michael Angeloni,Angeloni,GK,Male,Large,Air,49,54,10,13,17,11,9,9,11,115,89,102,59,44,59,56,69,64,69,47,99,56,59,53,89,56,59,58,376,434,Land Of Ice,12,Stone Prison,33,Cyclone,26,Double Cyclone,45,0x328
Ryder Wheeling,Wheeling,DF,Male,Medium,Earth,47,48,12,4,11,14,6,8,6,120,99,103,59,56,69,53,59,49,59,46,69,48,99,53,69,49,59,71,354,425,Flurry Dash,9,Fake Ball,22,Rolling Slide,50,Rolling Hell,36,0x329
Stu Venier,Venier,DF,Male,Medium,Fire,48,53,11,8,10,8,12,12,9,126,99,99,99,44,59,55,59,54,59,51,59,57,69,60,99,52,59,38,373,411,Blade Attack,15,Dash Accelerator,19,Deceptor Dribble,30,Clone Defence,34,0x32A
Linden Dray,Dray,DF,Male,Medium,Wood,52,52,11,10,17,7,11,9,10,111,89,96,59,44,59,54,69,58,69,47,99,54,59,53,89,56,59,56,366,422,Killer Slide,9,Volcano Cut,25,Dark Whirlwind,40,Aurora Dribble,48,0x32B
Patsy Cornish,Cornish,MF,Male,Large,Fire,54,54,8,11,16,8,11,7,8,110,89,102,59,44,59,53,69,57,69,45,99,54,59,57,89,54,59,65,364,429,Double Touch,10,Economy!,39,Rolling Slide,47,Shooting Star,31,0x32C
Sharkey Gobble,Gobble,DF,Male,Large,Air,64,58,16,17,16,15,13,14,16,118,69,97,69,52,69,57,69,55,69,56,99,54,69,54,69,51,69,51,379,430,Blade Attack,18,Spider Web,25,Gale Dash,38,Whale Guard,49,0x32D
Olly Popman,Popman,MF,Male,Large,Air,54,53,15,11,13,15,8,10,11,121,99,102,59,60,69,57,59,56,59,54,69,51,99,56,69,57,59,22,391,413,Speed Plus,1,Super Sumo Stomp,20,Road Roller,39,Super Armadillo,48,0x32E
